0,163-0,123
0,162-0,125
0,161-0,129
0,158-0,137
2,199-0,0
3,196-0,0
1,200-0,0
2,202-0,0
0,64-0,446
1,202-0,0
3,200-0,0
1,204-0,0
3,201-0,0
2,205-0,0
3,62-0,456
1,62-0,465
3,204-0,0
3,205-0,0
2,210-0,0
2,66-0,472
1,210-0,0
1,211-0,0
3,208-0,0
0,65-0,476
3,63-0,481
3,210-0,0
1,214-0,0
1,63-0,488
3,212-0,0
1,216-0,0
3,214-0,0
2,67-0,491
1,217-0,0
3,216-0,0
0,66-0,497
0,164-0,187
0,165-0,185
0,169-0,173
1,219-0,0
3,219-0,0
0,177-0,157
0,173-0,169
0,183-0,137
0,182-0,140
0,181-0,144
3,65-0,506
1,65-0,506
0,185-0,131
0,187-0,125
3,221-0,0
2,69-0,505
1,66-0,505
3,66-0,505
3,67-0,503
2,72-0,497
1,68-0,500
1,69-0,497
3,71-0,492
1,71-0,492
3,70-0,494
2,74-0,492
1,70-0,494
1,223-0,0
3,222-0,0
2,226-0,0
2,75-0,491
1,72-0,491
3,72-0,491
3,75-0,482
1,75-0,482
1,76-0,481
3,76-0,481
2,79-0,481
2,78-0,483
0,197-0,98
0,208-0,61
0,207-0,64
1,224-0,0
3,77-0,479
2,80-0,480
3,224-0,0
1,78-0,478
2,81-0,478
0,211-0,57
0,216-0,41
3,79-0,476
2,83-0,473
3,80-0,473
2,84-0,470
1,80-0,474
3,81-0,471
3,226-0,0
3,82-0,469
2,85-0,468
1,82-0,469
2,88-0,461
2,86-0,468
3,84-0,464
2,87-0,464
0,221-0,33
1,85-0,463
3,228-0,0
3,229-0,0
2,89-0,466
2,234-0,0
1,232-0,0
1,233-0,0
3,232-0,0
1,235-0,0
3,234-0,0
2,242-0,0
0,242-0,0
1,240-0,0
3,239-0,0
3,86-0,498
1,86-0,498
0,70-0,560
0,71-0,557
0,67-0,569
0,72-0,554
0,73-0,552
1,242-0,0
3,241-0,0
2,245-0,0
2,90-0,500
1,87-0,501
0,74-0,551
3,88-0,500
1,243-0,0
2,246-0,0
1,88-0,499
1,89-0,497
2,92-0,497
3,90-0,496
1,244-0,0
2,93-0,497
1,90-0,498
1,91-0,497
2,94-0,497
1,92-0,495
2,95-0,496
3,244-0,0
1,246-0,0
0,77-0,552
2,97-0,493
1,93-0,496
1,94-0,494
3,94-0,495
3,95-0,492
1,95-0,493
1,96-0,489
0,81-0,547
0,79-0,553
3,96-0,490
2,99-0,490
3,97-0,490
2,100-0,490
1,249-0,0
2,101-0,488
2,102-0,485
3,99-0,485
2,103-0,483
1,101-0,480
0,82-0,549
0,83-0,545
2,104-0,481
3,101-0,481
3,102-0,479
0,84-0,542
1,103-0,474
3,103-0,475
2,106-0,475
0,247-0,22
2,254-0,0
3,251-0,0
3,104-0,477
2,107-0,477
2,109-0,472
1,105-0,475
3,106-0,472
2,108-0,475
3,252-0,0
1,106-0,473
3,107-0,470
2,110-0,470
1,107-0,470
3,108-0,469
2,111-0,469
0,85-0,551
0,87-0,545
0,86-0,548
0,88-0,543
1,255-0,0
2,258-0,0
0,89-0,541
0,95-0,525
1,109-0,473
1,256-0,0
3,109-0,474
2,112-0,475
0,100-0,517
1,257-0,0
3,256-0,0
0,102-0,511
0,103-0,509
0,105-0,504
3,257-0,0
2,261-0,0
0,106-0,501
1,110-0,481
1,259-0,0
2,113-0,482
3,110-0,482
2,114-0,480
1,111-0,481
3,258-0,0
2,262-0,0
0,250-0,43
3,259-0,0
0,107-0,505
0,108-0,504
1,262-0,0
0,109-0,502
0,110-0,500
3,261-0,0
1,112-0,488
3,112-0,488
2,116-0,486
1,113-0,486
1,114-0,482
2,117-0,482
3,114-0,483
2,118-0,480
1,264-0,0
3,262-0,0
2,266-0,0
2,119-0,479
1,117-0,476
2,120-0,476
2,267-0,0
3,118-0,477
3,119-0,476
2,121-0,478
3,121-0,470
1,119-0,476
1,121-0,470
1,122-0,467
0,251-0,60
2,125-0,468
2,126-0,467
3,123-0,468
0,111-0,518
0,113-0,514
1,269-0,0
1,124-0,470
3,124-0,469
1,270-0,1
2,272-0,1
2,127-0,469
1,125-0,469
3,125-0,470
0,115-0,515
3,126-0,470
0,117-0,510
1,127-0,471
2,130-0,470
1,128-0,471
2,131-0,469
3,128-0,469
1,129-0,470
0,260-0,56
0,258-0,64
0,264-0,42
0,119-0,514
1,130-0,474
1,276-0,0
0,121-0,514
2,132-0,479
3,129-0,481
1,278-0,0
3,276-0,0
2,281-0,0
0,123-0,512
0,124-0,512
2,282-0,0
2,133-0,481
1,132-0,479
1,280-0,0
2,134-0,481
3,278-0,0
3,131-0,481
2,135-0,480
2,136-0,478
1,134-0,479
1,282-0,0
2,137-0,482
0,127-0,517
0,128-0,515
0,129-0,512
0,132-0,506
1,285-0,0
1,136-0,486
2,138-0,487
3,136-0,482
1,138-0,482
2,140-0,484
2,289-0,0
1,287-0,0
2,141-0,484
3,137-0,484
1,288-0,0
1,140-0,482
1,139-0,485
2,142-0,485
3,139-0,485
2,143-0,486
1,141-0,489
0,133-0,524
3,289-0,0
0,134-0,523
2,295-0,0
0,135-0,523
2,296-0,0
2,144-0,496
1,142-0,498
3,140-0,497
0,276-0,70
0,275-0,73
0,274-0,76
1,295-0,0
2,298-0,0
0,279-0,65
0,278-0,68
1,297-0,0
2,145-0,504
1,298-0,0
1,144-0,501
3,142-0,502
2,146-0,503
1,299-0,0
0,286-0,50
3,297-0,0
0,287-0,48
2,303-0,0
3,143-0,506
1,301-0,0
2,304-0,0
1,145-0,509
1,302-0,0
3,300-0,0
2,147-0,512
1,146-0,512
2,148-0,513
2,307-0,0
3,144-0,515
2,308-0,0
2,149-0,517
0,136-0,563
0,137-0,561
1,307-0,0
2,310-0,0
0,138-0,562
0,139-0,562
0,140-0,560
1,310-0,0
0,142-0,556
0,144-0,553
2,314-0,0
3,309-0,0
0,145-0,549
0,146-0,547
1,312-0,0
3,310-0,0
1,148-0,538
2,150-0,539
1,149-0,537
2,151-0,538
1,314-0,0
3,147-0,540
2,317-0,0
3,312-0,0
3,148-0,539
2,152-0,541
2,318-0,0
3,313-0,0
2,153-0,540
2,319-0,0
3,314-0,0
1,151-0,542
3,315-0,0
3,150-0,544
2,322-0,0
1,321-0,0
2,323-0,0
3,318-0,0
3,319-0,0
1,152-0,555
2,154-0,555
1,323-0,0
1,153-0,553
2,155-0,554
3,151-0,554
3,152-0,552
1,324-0,0
3,321-0,0
2,156-0,553
0,289-0,122
0,290-0,119
1,154-0,552
3,322-0,0
1,326-0,0
1,155-0,555
2,157-0,557
1,328-0,0
2,330-0,0
2,158-0,560
2,331-0,1
1,157-0,562
3,328-0,1
3,155-0,567
3,330-0,0
1,333-0,0
2,159-0,572
2,336-0,0
2,160-0,572
1,158-0,579
1,338-0,0
1,159-0,580
1,339-0,0
2,162-0,582
2,343-0,0
3,158-0,587
1,161-0,586
1,342-0,0
2,344-0,0
0,296-0,158
0,306-0,128
0,301-0,143
1,343-0,0
0,311-0,111
0,313-0,107
1,346-0,0
3,343-0,0
2,350-0,0
3,345-0,0
3,346-0,0
3,159-0,613
3,348-0,0
2,354-0,1
2,164-0,621
3,160-0,623
1,163-0,624
1,357-0,0
1,164-0,622
1,358-0,0
2,359-0,0
2,165-0,626
3,162-0,625
2,360-0,0
1,165-0,628
2,361-0,0
2,168-0,624
3,163-0,628
1,167-0,625
0,318-0,143
3,360-0,0
3,361-0,0
2,369-0,0
3,366-0,0
1,168-0,646
2,169-0,649
1,371-0,0
2,170-0,647
1,372-0,0
3,166-0,650
1,373-0,0
2,375-0,0
1,170-0,649
2,171-0,651
1,374-0,0
3,372-0,0
3,167-0,656
1,171-0,656
1,377-0,0
2,173-0,656
0,148-0,743
1,379-0,0
2,381-0,0
0,150-0,741
0,151-0,742
3,378-0,0
0,152-0,742
0,153-0,740
2,384-0,0
0,154-0,741
3,170-0,672
2,386-0,0
1,173-0,675
2,387-0,0
2,174-0,677
1,386-0,0
1,174-0,678
3,384-0,0
2,389-0,0
2,175-0,681
3,385-0,0
1,175-0,682
2,392-0,0
3,387-0,0
3,172-0,687
1,176-0,686
2,393-0,0
3,173-0,690
1,392-0,0
2,395-0,0
1,177-0,689
3,174-0,691
2,396-0,0
2,178-0,696
3,175-0,696
1,395-0,0
2,398-0,0
3,392-0,0
2,179-0,699
1,396-0,0
2,180-0,698
1,397-0,0
3,394-0,0
1,179-0,700
3,176-0,701
2,181-0,699
1,398-0,0
3,395-0,0
3,177-0,701
2,182-0,698
1,399-0,0
2,402-0,0
3,397-0,0
3,178-0,702
1,401-0,0
1,181-0,704
3,179-0,707
1,182-0,709
3,400-0,0
2,183-0,712
3,401-0,0
1,405-0,0
1,183-0,711
2,409-0,0
2,184-0,713
3,180-0,714
0,321-0,277
0,322-0,274
2,410-0,0
3,181-0,718
2,412-0,0
1,184-0,724
3,182-0,728
1,411-0,0
2,186-0,729
3,184-0,729
1,186-0,734
2,187-0,739
3,412-0,0
2,421-0,0
2,422-0,0
0,155-0,859
2,423-0,0
0,156-0,859
1,187-0,751
2,426-0,0
1,421-0,0
2,428-0,0
1,423-0,0
2,188-0,759
3,422-0,0
2,431-0,0
2,189-0,759
2,432-0,0
3,424-0,0
1,189-0,759
3,425-0,0
2,434-0,0
3,188-0,761
1,429-0,0
3,427-0,0
1,190-0,765
2,191-0,766
2,192-0,764
1,432-0,0
3,430-0,0
1,191-0,766
1,435-0,0
2,442-0,0
2,443-0,0
3,435-0,0
3,436-0,0
1,440-0,0
3,437-0,0
2,447-0,0
2,449-0,0
3,442-0,0
2,452-0,0
3,444-0,0
1,448-0,0
3,445-0,0
3,189-0,814
1,450-0,0
1,192-0,816
3,447-0,0
1,451-0,0
2,195-0,812
1,194-0,815
2,458-0,0
3,192-0,817
2,459-0,0
3,450-0,0
1,195-0,818
2,196-0,820
3,193-0,820
1,196-0,821
1,456-0,0
1,457-0,0
2,197-0,824
1,197-0,823
0,159-0,955
0,160-0,955
1,199-0,821
2,464-0,0
2,200-0,821
1,459-0,0
2,201-0,819
3,197-0,819
3,198-0,817
0,327-0,417
0,342-0,374
0,341-0,377
1,201-0,818
0,347-0,356
2,466-0,0
3,457-0,0
2,467-0,0
3,199-0,822
3,459-0,0
1,463-0,0
2,203-0,825
1,203-0,822
3,460-0,0
2,204-0,828
3,461-0,0
1,466-0,0
1,205-0,825
3,202-0,827
2,206-0,830
1,206-0,830
1,470-0,0
2,207-0,837
3,468-0,0
3,203-0,841
2,208-0,841
2,479-0,0
3,470-0,0
1,207-0,844
3,471-0,0
1,475-0,0
1,208-0,844
3,472-0,0
2,209-0,851
1,209-0,853
3,474-0,0
1,478-0,0
3,206-0,856
2,211-0,856
3,476-0,0
3,207-0,858
3,478-0,0
2,212-0,861
1,212-0,861
1,484-0,0
3,209-0,864
3,481-0,0
1,485-0,0
2,213-0,868
2,491-0,0
1,486-0,0
1,213-0,869
2,492-0,0
3,483-0,0
2,214-0,873
1,488-0,0
3,211-0,871
2,215-0,873
3,485-0,0
2,216-0,871
1,215-0,872
3,213-0,872
2,217-0,871
0,351-0,448
0,356-0,437
2,497-0,0
3,488-0,0
1,493-0,0
0,359-0,436
2,499-0,0
3,490-0,0
0,364-0,422
1,496-0,0
1,497-0,0
1,498-0,0
2,503-0,0
2,218-0,897
2,504-0,0
3,215-0,901
3,497-0,0
1,218-0,903
1,502-0,0
3,498-0,0
2,219-0,907
2,508-0,0
2,220-0,906
2,509-0,0
0,166-0,1090
2,510-0,0
3,502-0,0
1,507-0,0
3,217-0,913
0,167-0,1093
0,168-0,1091
2,513-0,0
0,170-0,1089
3,505-0,0
2,221-0,922
3,507-0,0
3,218-0,925
2,222-0,925
3,508-0,0
1,514-0,0
1,220-0,928
3,510-0,0
2,223-0,931
3,220-0,934
3,513-0,0
2,523-0,0
2,524-0,0
1,518-0,0
1,221-0,939
0,171-0,1116
0,172-0,1113
1,520-0,0
0,174-0,1112
2,527-0,0
0,175-0,1111
2,528-0,0
0,176-0,1113
0,178-0,1110
2,530-0,0
1,524-0,0
3,521-0,0
0,179-0,1111
3,523-0,0
0,180-0,1112
1,527-0,0
0,366-0,515
1,528-0,0
2,224-0,967
3,525-0,0
0,184-0,1106
0,186-0,1101
2,537-0,0
0,188-0,1099
3,528-0,0
2,539-0,0
0,189-0,1097
3,529-0,0
0,190-0,1097
0,191-0,1098
0,192-0,1099
2,544-0,0
0,193-0,1100
2,545-0,0
1,222-0,999
2,225-0,1002
2,547-0,0
1,543-0,0
0,194-0,1112
3,539-0,0
0,195-0,1110
0,196-0,1113
1,546-0,0
0,198-0,1111
3,542-0,0
0,199-0,1113
3,543-0,0
2,554-0,0
0,200-0,1111
0,201-0,1110
3,544-0,0
0,202-0,1110
0,203-0,1108
2,557-0,0
0,204-0,1108
0,205-0,1107
3,548-0,0
2,559-0,0
0,206-0,1106
0,209-0,1099
3,550-0,0
2,562-0,0
2,227-0,1046
2,563-0,0
3,223-0,1051
1,560-0,0
1,225-0,1056
3,556-0,0
1,562-0,0
3,557-0,0
2,569-0,0
2,228-0,1062
0,210-0,1123
1,565-0,0
0,212-0,1123
2,572-0,0
2,573-0,0
3,562-0,0
0,213-0,1127
0,214-0,1126
1,569-0,0
2,576-0,0
0,215-0,1127
0,217-0,1125
1,572-0,0
0,218-0,1126
1,574-0,0
1,226-0,1093
3,225-0,1095
2,229-0,1098
2,583-0,0
1,227-0,1100
2,230-0,1102
2,585-0,0
1,228-0,1106
2,587-0,0
3,227-0,1109
2,588-0,0
1,582-0,0
2,231-0,1113
0,219-0,1153
2,590-0,0
1,584-0,0
0,220-0,1154
0,222-0,1150
2,592-0,0
0,223-0,1149
1,587-0,0
0,224-0,1150
0,225-0,1151
3,582-0,0
1,589-0,0
2,596-0,0
0,226-0,1152
2,597-0,0
1,591-0,0
0,227-0,1151
3,585-0,0
2,598-0,0
2,599-0,0
1,593-0,0
0,228-0,1160
3,588-0,0
2,602-0,0
0,229-0,1164
0,230-0,1167
3,591-0,0
1,598-0,0
3,593-0,0
1,229-0,1169
3,594-0,0
1,601-0,0
2,232-0,1172
3,596-0,0
1,603-0,0
0,231-0,1183
3,598-0,0
2,612-0,0
0,232-0,1185
3,600-0,0
3,601-0,0
0,233-0,1189
3,602-0,0
2,615-0,0
1,230-0,1196
1,611-0,0
2,617-0,0
2,233-0,1201
3,606-0,0
0,234-0,1205
3,230-0,1211
1,231-0,1214
2,235-0,1215
2,626-0,0
1,621-0,0
3,615-0,0
1,622-0,0
3,231-0,1222
3,616-0,0
1,623-0,0
3,617-0,0
3,618-0,0
2,632-0,0
1,626-0,0
0,235-0,1233
2,236-0,1233
0,236-0,1236
2,634-0,0
2,635-0,0
3,233-0,1237
3,622-0,0
1,234-0,1242
2,638-0,0
2,639-0,0
1,633-0,0
2,237-0,1248
0,237-0,1252
0,238-0,1251
2,642-0,0
2,238-0,1254
2,643-0,0
0,239-0,1257
3,631-0,0
1,639-0,0
1,236-0,1261
3,633-0,0
1,641-0,0
3,235-0,1265
1,643-0,0
2,239-0,1272
2,649-0,0
1,645-0,0
2,650-0,0
0,240-0,1280
1,647-0,0
2,653-0,0
1,648-0,0
1,237-0,1293
3,236-0,1296
2,240-0,1299
0,241-0,1300
3,645-0,0
2,659-0,0
3,646-0,0
1,655-0,0
1,238-0,1303
2,661-0,0
2,241-0,1306
3,237-0,1310
3,649-0,0
1,658-0,0
1,239-0,1309
3,238-0,1312
2,664-0,0
2,243-0,1310
0,243-0,1312
2,665-0,0
2,666-0,0
0,382-0,882
0,367-0,923
0,371-0,915
0,379-0,891
1,662-0,0
1,241-0,1316
2,668-0,0
1,663-0,0
2,244-0,1321
3,240-0,1322
3,242-0,1317
3,243-0,1315
3,656-0,0
0,389-0,873
0,388-0,876
0,397-0,846
0,395-0,853
0,394-0,857
0,392-0,862
2,247-0,1317
0,405-0,816
0,404-0,820
0,415-0,783
0,413-0,790
0,420-0,767
0,423-0,758
0,421-0,764
0,440-0,720
0,446-0,703
0,445-0,705
0,453-0,681
0,456-0,672
0,455-0,675
0,436-0,730
0,462-0,653
0,484-0,578
0,483-0,581
0,467-0,637
0,466-0,640
0,470-0,626
0,479-0,598
0,478-0,601
1,247-0,1310
2,248-0,1317
2,250-0,1310
1,245-0,1317
3,245-0,1312
2,249-0,1314
3,246-0,1310
0,493-0,553
0,491-0,559
2,251-0,1316
0,504-0,522
3,659-0,0
0,509-0,508
0,508-0,511
3,247-0,1317
1,248-0,1318
2,252-0,1315
0,515-0,494
3,248-0,1316
1,250-0,1315
3,249-0,1318
0,519-0,487
2,253-0,1319
2,676-0,0
0,532-0,447
0,562-0,355
0,560-0,360
0,568-0,338
0,564-0,349
0,571-0,327
0,570-0,331
0,552-0,385
0,550-0,392
0,555-0,376
0,554-0,379
0,553-0,381
0,609-0,211
0,608-0,214
0,602-0,232
0,612-0,202
0,574-0,319
0,577-0,307
0,576-0,311
0,585-0,284
0,581-0,295
0,580-0,298
0,587-0,277
0,586-0,281
0,594-0,256
0,593-0,258
0,592-0,261
0,617-0,187
0,614-0,195
0,628-0,156
0,623-0,169
0,622-0,173
0,620-0,180
0,635-0,134
0,634-0,138
0,632-0,144
2,677-0,0
0,640-0,121
0,649-0,90
0,647-0,98
0,646-0,101
0,641-0,118
0,651-0,84
0,652-0,81
0,639-0,124
0,655-0,72
0,661-0,55
0,664-0,45
0,663-0,49
1,674-0,0
0,665-0,43
0,670-0,26
0,675-0,7
0,677-0,2
3,666-0,0
1,677-0,0
0,681-0,0
1,678-0,0
3,670-0,0
0,684-0,0
2,685-0,0
2,686-0,0
1,683-0,0
0,244-0,1386
2,688-0,0
1,684-0,0
0,245-0,1383
0,246-0,1384
2,689-0,0
1,685-0,0
1,251-0,1360
3,250-0,1363
1,252-0,1365
2,255-0,1368
3,679-0,0
1,690-0,0
2,256-0,1368
2,695-0,0
1,691-0,0
1,253-0,1373
1,254-0,1373
3,253-0,1374
2,257-0,1376
1,694-0,0
3,254-0,1376
2,259-0,1375
3,255-0,1379
3,686-0,0
2,701-0,0
3,688-0,0
3,689-0,0
2,704-0,0
2,260-0,1389
1,258-0,1393
2,707-0,0
2,708-0,0
1,260-0,1393
0,248-0,1446
2,710-0,0
1,706-0,0
0,249-0,1445
2,263-0,1398
1,261-0,1399
2,264-0,1397
3,260-0,1401
2,265-0,1398
2,713-0,0
1,709-0,0
1,263-0,1399
3,263-0,1394
1,265-0,1397
1,711-0,0
2,268-0,1394
2,715-0,0
1,266-0,1399
2,716-0,0
3,264-0,1403
0,252-0,1461
1,714-0,0
0,253-0,1459
3,265-0,1403
2,269-0,1404
2,270-0,1403
1,267-0,1405
1,268-0,1404
2,719-0,0
3,706-0,0
1,717-0,0
3,266-0,1410
3,267-0,1409
2,271-0,1411
3,708-0,0
2,722-0,0
3,709-0,0
1,721-0,0
3,711-0,1
2,273-0,1422
3,268-0,1422
1,271-0,1422
2,274-0,1420
3,270-0,1418
3,269-0,1421
1,272-0,1419
1,273-0,1416
2,275-0,1419
2,276-0,1417
3,271-0,1417
0,254-0,1492
2,728-0,0
1,725-0,0
0,256-0,1487
0,255-0,1490
0,257-0,1484
0,259-0,1479
0,261-0,1472
3,715-0,0
2,729-0,0
0,262-0,1468
0,263-0,1466
0,265-0,1459
3,272-0,1422
2,277-0,1422
0,266-0,1457
1,274-0,1423
0,268-0,1450
0,267-0,1455
0,269-0,1449
0,270-0,1449
2,732-0,0
1,729-0,0
3,719-0,0
1,730-0,0
1,275-0,1432
2,278-0,1435
3,273-0,1439
2,737-0,0
2,738-0,0
3,274-0,1442
3,726-0,0
3,727-0,0
2,742-0,0
1,739-0,0
2,279-0,1452
2,280-0,1453
1,741-0,0
1,277-0,1457
3,732-0,0
1,743-0,0
3,275-0,1461
3,277-0,1457
3,733-0,0
1,744-0,0
1,279-0,1459
2,748-0,0
1,745-0,0
2,283-0,1460
1,746-0,0
2,750-0,0
3,279-0,1469
2,752-0,0
3,740-0,0
1,281-0,1472
3,741-0,0
2,284-0,1477
2,756-0,0
3,743-0,0
2,285-0,1479
2,757-0,0
3,280-0,1484
1,755-0,0
2,759-0,0
2,286-0,1488
3,748-0,0
1,758-0,0
1,283-0,1490
1,759-0,0
3,281-0,1492
1,760-0,0
2,763-0,0
1,761-0,0
2,764-0,0
3,751-0,0
1,762-0,0
3,282-0,1497
2,765-0,0
1,284-0,1499
1,763-0,0
2,287-0,1501
2,288-0,1499
3,283-0,1500
0,690-0,249
3,754-0,0
2,769-0,0
3,757-0,0
1,767-0,0
1,286-0,1509
3,284-0,1508
1,768-0,0
2,290-0,1506
3,285-0,1507
2,772-0,0
2,291-0,1507
2,773-0,0
3,760-0,0
1,770-0,0
2,774-0,0
2,775-0,0
3,286-0,1519
1,289-0,1519
2,777-0,0
3,287-0,1520
2,292-0,1522
1,290-0,1521
2,293-0,1521
2,779-0,0
3,766-0,0
2,780-0,0
3,288-0,1524
3,768-0,0
1,778-0,0
1,291-0,1526
2,294-0,1526
1,292-0,1525
1,779-0,0
0,699-0,275
0,722-0,197
0,721-0,200
0,700-0,272
0,719-0,207
0,714-0,224
0,710-0,237
2,784-0,0
1,781-0,0
0,725-0,187
0,734-0,157
0,730-0,170
2,785-0,0
1,782-0,0
3,290-0,1535
3,774-0,0
1,293-0,1537
